year,state_id,C-Breast Cancer Screening,C-Colorectal Cancer Screening,C-Care for Older Adults - Pain Assessment,C-Osteoporosis Management in Women who had a Fracture,C-Diabetes Care - Eye Exam,C-Diabetes Care - Kidney Disease Monitoring,C-Diabetes Care - Blood Sugar Controlled,C-Controlling Blood Pressure,C-Rheumatoid Arthritis Management,C-Reducing the Risk of Falling,C-Plan All-Cause Readmissions,C-Getting Needed Care,C-Annual Flu Vaccine,C-Getting Appointments and Care Quickly,C-Customer Service,C-Rating of Health Care Quality,C-Rating of Health Plan,C-Care Coordination,C-Complaints about the Health Plan,C-Members Choosing to Leave the Plan,C-Beneficiary Access and Performance Problems,C-Health Plan Quality Improvement,C-Plan Makes Timely Decisions about Appeals,C-Improving or Maintaining Physical Health,C-Reviewing Appeals Decisions,C-Call Center - Foreign Language Interpreter and TTY Availability,D-Call Center - Foreign Language Interpreter and TTY Availability,D-Appeals Auto-Forward,D-Appeals Upheld,D-Complaints about the Drug Plan,D-Members Choosing to Leave the Plan,D-Beneficiary Access and Performance Problems,D-Drug Plan Quality Improvement,D-Rating of Drug Plan,C-Improving or Maintaining Mental Health,D-Getting Needed Prescription Drugs,D-MPF Price Accuracy,D-Medication Adherence for Diabetes Medications,D-Medication Adherence for Hypertension (RAS antagonists),D-Medication Adherence for Cholesterol (Statins),D-MTM Program Completion Rate for CMR,C-Improving Bladder Control,C-Medication Reconciliation Post-Discharge,C-Monitoring Physical Activity,C-Adult BMI Assessment,C-Special Needs Plan (SNP) Care Management,C-Care for Older Adults - Medication Review,C-Care for Older Adults - Functional Status Assessment,C-Statin Therapy for Patients with Cardiovascular Disease,D-Statin Use in Persons with Diabetes (SUPD),Adults aged >= 18 years with arthritis who have taken a class to learn how to manage arthritis symptoms,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,Amputation of a lower extremity attributable to diabetes,Arthritis among adults aged >= 18 years,Arthritis among adults aged >= 18 years who are obese,Arthritis among adults aged >= 18 years who have diabetes,Arthritis among adults aged >= 18 years who have heart disease,Awareness of high blood pressure among adults aged >= 18 years,"Cancer of the colon and rectum (colorectal), incidence","Cancer of the colon and rectum (colorectal), mortality","Cancer of the female breast, mortality",Cholesterol screening among adults aged >= 18 years,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,Fair or poor health among adults aged >= 18 years with arthritis,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",Foot examination among adults aged >= 18 years with diagnosed diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,High cholesterol prevalence among adults aged >= 18 years,Hospitalization for acute myocardial infarction,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,Hospitalization for stroke,Hospitalization with diabetes as a listed diagnosis,Incidence of treated end-stage renal disease,Incidence of treated end-stage renal disease attributed to diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease or stroke,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease or stroke,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,"Invasive cancer of the female breast, incidence",Mammography use among women aged 50-74 years,Mortality due to diabetes reported as any listed cause of death,Mortality from cerebrovascular disease (stroke),Mortality from coronary heart disease,Mortality from diseases of the heart,Mortality from heart failure,Mortality from total cardiovascular diseases,Mortality with diabetic ketoacidosis reported as any listed cause of death,Mortality with end-stage renal disease,Osteoporosis-All Females,Osteoporosis-Females 65 and older,Physical inactivity among adults aged >= 18 years with arthritis,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,Prevalence of chronic kidney disease among adults aged >= 18 years,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,Severe joint pain due to arthritis among adults aged >= 18 years who have doctor-diagnosed arthritis,Taking medicine for high blood pressure control among adults aged >= 18 years with high blood pressure,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,Work limitation due to arthritis among adults aged 18-64 years who have doctor-diagnosed arthritis,seasonal influenca vaccine coverage for 65 and older,american_indian_alaska_native,asian,black,hawaiian_pacific_islander,white,population,personal_income,income_per_capita
2018,LA,76.98887082486229,75.2468273874779,96.63194146085557,43.76030855689062,73.29303094379071,97.14860961677488,81.85399363950161,81.34234885229259,78.55447049610761,61.06626106818566,9.61091670598138,84.35462324059587,69.37730245629278,75.39582732299046,91.73276403365566,86.4151124627076,87.24448547505185,87.31489897532846,0.1235881831850688,6.813417461163286,68.02257739341754,,81.84962640434338,68.36450674480984,86.84906735472774,92.67786146060666,96.34126743480897,2.115772538115205,81.26438001492816,0.08790738226904214,6.9691170901228405,73.42858572715444,,84.36084507306576,85.07330175007175,89.79254297617857,98.9313833816413,79.43688694825343,81.6608760384346,78.76864646932239,41.95971530627565,44.69739863273353,68.69309407360393,49.95891376684902,97.53875865065115,73.7686026471228,93.77318795027067,92.91693085561037,,,,,,27.5,30.2,40.3,38.7,,44.9,16.4,22.8,,,34.1,68.1,,,,,32.62,,,2449.0,1070.0,30.5,26.2,44.5,52.2,127.1,82.7,74.2,46.7,94.6,212.2,110.5,272.0,1.6,57.4,10.07,11.37,33.9,41.9,34.7,81.3,73.7,3.5,36.5,12.9,,,,,54.7,,52.4,0.5506,1.6364,32.3909,0.0243,61.741,4670050.0,215112.0,46062.0
2018,MA,82.45789176759598,79.61441313414076,97.97625813227529,39.52518686910506,83.54313299817184,96.89711280278793,84.57850705553017,80.88437642824498,80.69720053896587,63.80135611860146,9.704110489031079,84.92352819355575,79.25498100434187,80.06460309072212,90.92751299702925,87.4635833238117,87.48031164305301,87.30832595406764,0.07578457066956124,7.1065435043418645,83.13202247191012,,97.83225059648957,69.02051720997997,94.04776641232193,89.74341598699596,94.9253253797216,2.0524795240617744,84.85805764579706,0.06070242364388463,6.558089160727888,83.43249103899151,,83.38161665304008,87.28546712802768,89.59223142803947,98.904594912098,82.16813864710006,83.716306251524,80.87818194143578,33.48308849791218,49.390578582038394,68.05547303473492,56.11248143281536,97.13305887225776,96.38309918875608,94.0183621670508,97.26585173731657,,,,50.3,,22.0,28.0,35.4,37.3,,34.5,11.6,17.3,,74.5,28.6,75.7,75.2,66.6,,,28.14,,,1985.0,836.0,31.3,39.6,52.4,54.3,136.9,86.2,45.8,27.1,66.5,131.5,87.3,172.7,1.1,52.7,12.3,13.76,26.8,26.3,44.4,75.8,79.3,2.7,33.3,7.7,,,,,70.1,,63.4,0.2347,6.8443,7.7878,0.0402,77.2973,6994050.0,486204.0,69517.0
2018,MD,83.77198144990226,83.46396040427567,79.92882827432051,59.07540499763223,78.41631813625523,97.10131865473022,81.21439805053403,79.36879126196813,81.35020588112964,55.95097325624922,11.229261319406111,83.17958166813723,77.92150654832962,78.20861230774554,89.60812096676528,85.35603190256224,85.00942890261415,85.16376879292746,0.33699440047008394,6.778187757077184,75.17045307694296,,94.6288545650861,69.23792165457088,89.08451219735373,96.61554511373853,95.46881356866564,2.5642839395746373,85.8660109836341,0.11574299990394109,7.228527144043335,72.61067462415956,,82.46183129759571,86.3788531215929,89.0067317157685,98.88842718428181,80.26256124749656,82.00003621317278,79.15565838697081,27.492862855991234,44.02874017385518,49.77617369396911,57.83868485629913,98.14497982780851,79.20144614994291,86.3214227866144,67.19035278110726,,,,,3.81,24.1,30.9,40.7,41.0,,36.4,13.7,21.7,,,28.6,71.6,,,,14.34,17.87,24.7,207.47,2625.0,1033.0,37.3,39.2,57.9,58.2,132.2,81.2,69.9,40.3,89.9,161.9,71.7,219.0,1.7,56.4,10.16,11.03,25.4,36.2,35.9,84.4,82.4,2.9,26.3,10.8,,,,,62.9,,63.6,0.2223,6.2718,29.9681,0.121,54.6947,6138790.0,372197.0,60630.0
2018,ME,81.16442681428043,76.15633336997033,96.00986173842725,35.366085989221645,80.73739271190335,95.06323877659096,85.69335837971244,76.62699213636954,79.48790945319841,51.99723224188407,9.36294601372888,85.45005711384694,76.12789271058087,81.78242797309304,92.61678724034353,87.40854380843592,87.44599568473157,87.29661124508186,0.07826970154175118,5.230693138557768,83.98610404001079,,92.37209747791849,68.62246592146869,91.69617963179738,96.3178934887857,95.91799401882388,2.557538832351366,87.20107552875602,0.07791684695933834,6.917907268222262,74.09926962797576,,82.94381515468439,84.98643203857827,90.02699110301211,98.90363194323848,80.95696549905435,82.89521156706732,79.67567957344585,32.55157835748633,47.05438594738262,51.04581289155784,53.2114287427184,96.64755548006114,68.861616370401,97.50229778505354,87.00136091990296,,,,59.1,2.98,28.2,35.0,44.9,48.8,,36.2,12.9,18.0,,56.6,40.0,73.7,80.0,74.8,,21.44,19.45,20.8,153.44,348.0,162.0,29.1,33.0,51.5,53.6,127.2,80.7,60.0,33.7,78.7,147.0,103.7,194.8,1.2,52.6,8.53,9.76,27.7,49.9,46.4,87.6,83.7,2.5,45.7,8.7,,,,,52.8,,60.5,0.64,1.1718,1.4162,0.0347,94.2505,1350520.0,65121.7,48220.0
2018,MI,79.87403822239418,75.26331026514599,87.66415642153972,42.18180337249383,75.7611146421799,96.30346838684548,84.34785852739955,75.32332176634151,79.29586263963591,50.626400639013795,10.060974759218393,84.09445718699708,73.74151523645222,78.62852059621987,89.12131918975788,86.39379882908881,84.54603307449064,86.16052984454963,0.07812617364173381,3.6709618499817744,90.7705762061007,,94.17805318702125,64.56457706337137,90.69897932652884,97.37096941761298,95.59358038031115,2.064726545426379,81.8471984229282,0.06388018916874492,5.332663018335548,78.86162519175691,,82.4212844185979,85.11731652717663,89.52518718055596,98.69803886105635,80.93135868922755,83.6384817555127,80.01552477697403,42.93907781403766,45.16272869519275,49.935274850938455,51.2806357502951,95.73145366426247,65.91294288436238,89.10112053713198,74.20809327224062,,,,,3.65,29.2,37.4,44.9,54.5,,37.2,13.7,20.8,,,37.0,72.9,,,,19.54,36.11,25.56,246.19,3991.0,1771.0,27.0,32.6,55.4,54.1,123.1,79.9,65.7,40.0,111.9,195.0,101.2,252.0,1.2,54.7,9.34,10.56,27.0,29.3,48.3,87.0,80.2,3.0,35.7,10.2,,,,,63.8,,58.1,0.5303,3.2596,13.7731,0.0391,78.2848,10070600.0,476477.0,47314.0
2018,MN,78.90661219602387,76.77058057018084,95.08689414899068,31.37258887430359,80.88904013101128,93.73134175263111,86.888744299072,80.74339396714153,86.515819651697,52.7513536806338,10.216284463391446,86.3348191736985,78.5345599169248,83.86512466577422,91.12695811272371,88.4655142573565,88.86745232536371,88.83985949271856,0.03773662253049358,3.1015497473680114,96.55490003623532,,92.80828142260081,67.80973445074125,92.83307330516678,92.98167009703029,95.3537110697217,1.5816150041861203,83.5775898488979,0.04033143885029757,4.694211534991194,89.81366384789476,,82.6445188040295,87.5337854548538,89.57922263893624,98.58703491527469,85.09907298894034,86.66033765018445,84.20810950838502,41.87749128233377,44.34566981142072,46.94897423350957,50.897831991720736,92.1817288559404,82.72601887379446,86.0565631724562,86.91728148375859,,,,,3.01,19.9,25.5,31.8,42.0,,37.5,12.2,17.7,,,27.0,72.4,,,,13.49,40.53,19.61,167.77,1327.0,612.0,28.2,43.6,65.5,65.4,134.2,82.2,84.1,32.2,61.1,119.0,106.7,166.6,1.5,59.7,8.38,9.93,26.0,43.4,45.5,83.4,81.2,2.2,27.4,7.9,,,,,67.8,,60.6,1.0868,4.8675,6.5522,0.0427,82.5027,5650150.0,319619.0,56568.0
2018,MO,74.3736052556708,74.44028399244756,93.50987276385501,40.16746919643214,71.4285837675254,95.63691231798364,81.4630337640959,72.24187398226312,78.96679098266858,53.38520032072007,9.291903033584749,85.35157936152682,75.7661906296063,79.97161454398234,91.02730204166583,86.98397972304508,86.07321029927895,87.8648269530682,0.13274296761278617,8.192326259140726,75.63574956512906,,90.83530619782431,66.14065159218978,91.21761145003576,96.98828619053073,96.78012909506242,1.105403810662293,87.11249899920952,0.08549750015464638,7.472596235840389,74.91235437153934,,83.405964553239,85.46024620645663,89.77704007821917,98.89434385142306,80.86749028983446,82.70225334170999,79.8234609254033,32.73771740510347,43.89943873988051,55.316814982103075,48.679153195561646,97.55020303649484,69.059626030144,91.90049407057657,85.91601376710078,,,,,,28.4,35.4,34.3,43.5,,40.1,14.5,20.9,,,36.3,68.1,,,,,30.31,,,2286.0,1046.0,25.0,25.2,66.0,61.0,130.2,74.4,60.9,38.5,102.8,188.4,100.7,243.2,1.6,64.2,10.53,11.73,29.3,51.4,41.4,84.1,82.2,2.2,28.3,10.3,,,,,68.5,,66.0,0.4522,1.9818,11.4965,0.1205,82.1878,6128590.0,289454.0,47230.0
2018,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,0.3,95.0,0.05,8.0,60.0,,83.0,,89.0,99.0,81.0,83.0,80.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,MS,72.86863687648737,71.96578206331598,93.30776071818106,34.80824112789298,68.53920983019029,97.22846090394516,78.38518644935574,74.49223957296319,77.74562675996245,56.58416057494477,10.286770771112439,83.14014278806496,68.70023987636412,77.53418475220677,89.22392885248078,84.68488968531635,84.34666401190849,86.38185852035157,0.19854064150335168,15.078798911549146,64.97406870134918,,77.2839453499066,65.52807880839283,85.70041053938998,90.35534952755248,95.08250096518408,2.5286715576626277,85.49874716620928,0.0949010844096973,9.502171683515527,74.29697048192062,,82.45435000176614,82.93811569056898,88.93198007794562,98.93224313934385,79.40717759122111,81.12873273598568,78.09543040821373,29.366881350743544,40.240255615287616,62.8808108389984,50.74715324591594,97.42716955371618,63.946220320496685,92.85668260760131,84.99070391811394,,,,38.4,5.09,30.3,34.9,46.7,48.8,,48.2,18.0,23.2,,55.5,36.9,60.7,68.6,74.5,,17.25,24.05,28.41,276.24,1738.0,752.0,29.3,25.0,67.5,69.1,120.9,70.2,105.2,51.8,103.2,222.1,134.5,296.7,1.2,67.2,9.01,10.37,34.8,37.4,27.5,79.4,74.5,2.3,38.1,13.0,,,,,43.3,,58.4,0.4431,0.8753,38.024,0.0459,58.1094,2974620.0,112818.0,37927.0
2018,MT,70.61578559259542,68.22483281206296,97.25571449638696,25.841915223637706,67.40872682889618,94.03163221196634,74.73321127978234,68.06295929005518,80.27790067892288,53.304854171434386,8.999822005238132,84.16634881887762,70.69639179189869,80.14750680194268,90.09006534950542,86.03475983421059,84.38490095862893,87.06384926386453,0.1497785236605894,6.237216161924378,50.890736644035904,,80.12856307371526,66.17118860000944,87.29549673252473,93.29783609225214,96.08433889693657,1.0332249706517738,83.97498642836264,0.07837768429459595,7.050707472121851,69.40713149687076,,82.37242414436496,84.67951682159203,89.09665870300118,98.82452009757132,81.28086035127339,83.24893454417769,80.3965905413686,31.283676321750445,42.604521066951456,55.57548249294378,47.33506242530577,87.81219009840568,75.73418374870963,93.52153074767733,94.20255124612889,,,,,,25.2,32.9,38.9,45.6,,37.4,13.1,18.9,,,25.8,61.3,,,,,11.82,,,260.0,141.0,19.8,41.6,66.5,68.6,135.4,72.6,62.9,30.1,91.5,163.2,96.5,208.0,1.9,47.7,10.27,11.08,25.9,52.2,37.7,83.4,86.9,1.7,38.0,8.1,,,,,57.5,,57.4,6.4024,0.8017,0.4759,0.0932,88.6222,1066540.0,50989.5,47808.0
2018,NC,78.31295517687565,75.33684944192936,95.84853570002377,44.87719720488057,74.27346539650495,96.1055699809206,83.40235000946312,75.41677969844174,80.83846129546855,53.00948994375732,9.232342089635218,84.91323261734338,75.91427521396102,79.3807559692994,90.90914109597252,86.62352167370669,85.53644198525538,86.81741940775464,0.1078845814144218,6.981328811955365,66.24032186160518,,89.70040587877926,66.79088871803026,91.09459140674483,94.9972065573562,95.99666948869395,2.8888652519068128,87.23034509481163,0.08195285160231969,7.258070359490838,72.060142303587,,82.99942887716418,85.30394546804789,89.27367054331616,98.8422424368452,80.61975822785513,82.68146020498193,79.32303730071972,35.63508123810422,43.537651618066064,59.37223519020882,52.18873887972843,96.1384592797194,75.54243486142208,94.01839180512493,91.50487950428723,,,,,4.07,25.1,31.7,34.8,49.0,,36.8,13.3,20.9,,,32.1,69.6,,,,16.35,28.13,24.92,198.05,4304.0,2062.0,42.3,48.3,67.5,73.2,136.5,78.6,68.8,41.3,83.4,155.5,99.5,212.9,1.6,62.0,10.12,11.32,31.5,48.2,41.3,79.9,82.1,2.8,33.2,11.1,,,,,56.9,,65.0,1.1638,2.9535,21.4042,0.0984,68.3631,10275800.0,475483.0,46272.0
2018,ND,76.67405590522029,75.01934468715291,,18.62574046649389,76.99102184376157,92.63805072195483,86.34709366901147,83.93206219918548,86.22556460570159,50.02637911884487,9.823529411764707,86.61504998148834,77.36842835986671,83.91068122917439,90.90239726027397,87.86440207330618,87.60468345057386,87.86856719733431,0.040556738245094405,5.187430581266198,94.51667350942019,,91.35445205479452,66.98565992203453,84.60847834135505,91.06117647058824,95.75621112450902,1.4069342317269664,84.5949318880914,0.04566000737763799,6.295797209790006,80.67544217290853,,81.6609684120605,87.83000742528309,88.82247745167523,98.89755638185295,82.61307200962976,84.14991166249247,81.4440755625449,30.109014308734736,42.68298778230285,63.11495798319328,49.28818030359126,95.20163828211773,,,,,,,59.8,,25.3,31.0,44.2,41.6,,41.0,13.0,18.0,,71.9,30.1,66.0,81.5,69.8,,,17.6,,,278.0,137.0,30.9,52.5,65.3,64.8,129.4,78.9,75.2,34.1,84.8,140.0,95.1,193.7,,67.6,12.36,13.2,25.3,50.6,45.5,82.1,84.9,2.3,34.7,8.8,,,,,63.5,,62.1,5.4297,1.8089,3.407,0.0446,85.7396,771407.0,42821.9,55511.0
2018,NE,72.06327205524754,71.27000047991554,94.08905697206295,43.6292432642739,70.08967221768968,95.43855169730571,80.39237894130633,70.58741853905262,79.549144052135,52.340044152229204,9.20205779334501,85.04733129242646,75.01349660588313,80.04216691068814,89.90802608811394,86.79928124584055,84.50549713829362,87.6729668574471,0.17731583241349522,9.482589242291606,68.73974180544224,,90.13264760237331,65.47495379826866,95.76891839315242,97.35474879962526,96.74654089129987,1.2873869258780186,84.41013466178875,0.07351724777839166,7.588272956603024,75.51747552751335,,81.81772921191104,85.24803034724249,88.84545524777462,98.95235155102301,81.01420057949498,83.09751036469382,80.28099602282552,24.933754528622583,42.94243413159284,50.75601267341942,45.65851610116619,95.566180352258,75.0,93.73282908381115,87.22264243015738,,,,,2.9,23.3,30.1,33.0,43.1,,42.9,14.7,19.6,,,28.3,66.6,,,,13.5,14.67,21.17,186.12,523.0,230.0,41.0,39.4,61.6,62.1,130.5,74.7,88.1,31.5,71.3,145.7,107.7,197.0,1.2,71.4,11.13,11.88,30.0,42.4,45.2,86.9,84.7,2.5,33.1,8.9,,,,,62.0,,63.4,0.9618,2.3729,4.7283,0.0668,86.4053,1945370.0,101204.0,52023.0
2018,NH,77.8039455910533,73.32617095466968,96.71318614543245,45.83546393697816,75.14830521785568,96.17517554869568,82.71356768133698,75.31347972230076,80.06424831359969,53.237457172902744,9.133450931171343,84.59421158388268,76.05471146049987,80.87143511827124,90.90548877216484,87.05943525928015,84.1478125991469,87.00666267141396,0.17469858323123802,7.756416297552854,72.74526434831779,,87.98159486298813,69.23147190623922,95.19890987829463,97.21608890643951,95.23051285322447,3.6493575342244347,86.81400799438833,0.08432586306933565,7.366944034847308,69.01632889883543,,82.15830897945834,85.75766976904515,88.94338647225769,98.802647550677,80.56093290231671,82.2987173111194,79.42573770152099,25.165314559244063,45.38439647393628,54.63459303238778,53.3987057456099,95.91050168064587,79.9021686746988,91.48896090743366,92.4699210046587,,,,,,26.0,32.6,43.1,50.6,,36.2,12.5,18.3,,,30.9,73.6,,,,,18.19,,,277.0,110.0,40.2,46.4,53.6,57.9,143.1,82.3,60.0,27.2,81.0,151.0,101.5,191.9,,54.2,9.35,10.43,27.5,54.9,53.6,86.1,86.1,2.2,45.1,8.6,,,,,60.3,,63.1,0.2626,2.6575,1.7274,0.038,92.4416,1364880.0,83161.1,60929.0
2018,NJ,73.76121323114523,72.93168078362841,93.58892517393156,49.15080326875522,72.7994692839202,95.33857170954418,83.32034217467289,75.21665473633978,77.97895530460721,59.22962047649413,9.645427784635837,83.62743022292942,72.75128026108558,77.04785919563558,89.97530403156408,85.95958693922616,84.84584584909643,85.64906395622594,0.18300354348099448,8.401744978993833,72.66540909630015,,94.87603152465223,66.12565624168357,91.77986079593452,97.99397695700324,96.70973160182645,1.1924734235955712,84.40555446163184,0.08128933190140676,7.071473004650316,74.50318966907777,,81.87855212546911,84.16140348451805,88.81963117885388,98.82738135870125,80.74998576746569,82.91584618742034,79.18747015121276,34.38557991251736,48.77293068946698,45.72810957384724,52.50881050820222,95.23497244854859,66.63955700695726,91.74243930143405,84.24103365043305,,,,38.1,3.4,20.5,30.4,27.9,45.1,,39.4,13.7,20.9,,56.3,31.7,66.3,53.9,62.6,,15.79,26.02,19.35,192.3,3790.0,1564.0,38.7,50.2,64.1,71.8,135.3,79.7,51.2,29.8,89.0,163.0,75.6,206.4,1.3,54.8,11.12,11.86,25.5,,24.5,83.6,73.9,2.8,22.9,9.5,,,,,72.7,,,0.2372,9.7459,13.56,0.0327,66.8634,9218860.0,597005.0,64759.0
2018,NM,73.57106061932697,73.21785161836384,91.87621765731278,33.57055713704758,70.0302731809824,96.32430756209322,78.8433952076584,73.24948924495811,79.00275969953218,54.834668592942826,9.237471908472697,81.33969939488581,75.41564708178801,77.70008979113801,90.11818856138981,85.33704470037088,85.18200273277377,85.56255319148936,0.12089936666374809,6.087703937191723,68.23377114514697,,91.64120954531367,66.53134493846325,86.04557193665973,94.87979083940597,95.02832781560372,1.7876192155804995,84.48995349851323,0.0874720740146252,6.451914654960516,70.45716388498165,,82.79514757734304,86.073400598736,88.88354825409463,98.76992835641389,79.74991992009231,82.32134566376978,79.29248790285139,36.379475203394854,44.79591687826518,54.22762163266498,52.39240580217727,94.47959168782651,73.41613972724477,89.47436510920464,84.1299518064053,,,,,2.66,24.5,28.6,29.6,48.5,,32.9,13.3,19.7,,,34.2,61.7,,,,13.83,16.49,15.97,126.87,910.0,577.0,33.7,40.4,58.3,57.5,109.4,70.9,69.6,31.8,98.9,148.2,74.4,193.6,1.8,48.7,10.83,11.89,24.8,51.9,36.3,77.5,78.9,2.7,33.4,11.3,,,,,65.8,,56.6,9.576,1.63,2.1983,0.1176,76.3538,2103100.0,86531.9,41145.0
2018,NV,75.63944137840507,74.49918789914481,97.98186850429282,49.651911629579324,77.48315581287429,96.90776854573177,83.76632488453804,81.7281506198484,81.48738205201865,53.287119086027445,9.858705500187833,79.7768876316342,71.17893410831299,76.49610484325447,90.3531566675139,84.803794600926,85.53917809430146,84.0800579024719,0.11558686716902747,6.92554637261618,57.12679851150054,,91.31335429781358,65.76420276118806,94.84056912285908,96.0317189518667,97.3833568786527,1.7295035908315535,85.05982733121816,0.09011709668515361,7.372910068926974,63.95249117100108,,83.36759754914098,84.4369483048041,89.04829433075213,98.95760427359623,80.36584609607901,82.91719792312374,79.75968346403853,42.21938388126932,44.165607805007404,61.71494155083641,51.29406337701368,97.55592446909597,77.84393793714534,94.34088341617714,95.29157252598283,,,,,3.08,22.6,26.1,32.2,51.0,,,15.9,21.6,,,34.9,58.9,,,,15.2,23.47,21.47,212.43,1197.0,533.0,43.5,41.4,64.0,66.4,,72.6,57.3,36.6,106.0,190.7,65.4,247.7,2.4,46.9,9.77,10.63,20.8,43.5,30.5,64.8,78.1,3.6,32.4,9.6,,,,,60.7,,61.6,1.472,8.2434,9.2402,0.6463,63.4386,3011630.0,149789.0,49737.0
2018,NY,76.6442689278738,72.62297797546452,89.12190600451991,43.53365180467091,75.90194824134831,95.94135050482323,81.22383875602155,73.9382475459559,77.73181522614168,60.0933268378679,10.570958183829804,82.19288627121502,72.82494734646171,76.04412252199732,89.4088202429648,84.85267380023436,84.41734180362302,84.99403032267018,0.13036012985760662,9.042819688314847,74.11719771003136,,97.46561851880769,67.2232545590655,92.94124517739384,95.12473538197519,95.37337846284994,2.04259737115336,84.58140741805873,0.09900914588753855,8.204673683769274,74.01116657655719,,82.6561356480598,84.44496023286479,89.61212916549833,98.82813246898584,81.02715587750876,82.76539007628325,78.57818131804099,35.37221422316733,47.37517881295191,52.31924773491883,51.65780239112151,94.98920223832413,63.53667994327747,89.24024023174098,80.56057233344325,,,,,,20.7,27.6,30.0,34.2,,38.1,12.6,19.1,,,33.8,68.7,,,,,30.71,,,8168.0,3649.0,31.6,26.2,47.5,49.6,133.9,82.1,57.2,24.4,117.1,171.9,66.3,213.4,1.2,37.2,11.57,12.62,27.7,26.8,33.4,66.7,67.5,2.5,24.5,9.8,,,,,61.0,,54.7,0.4314,8.5257,15.7058,0.0482,63.3275,20222700.0,1316440.0,65097.0
